[00:00:00.830 --> 00:00:03.652]  Coast to Coast, direct from Austin.
[02:20:59.591 --> 02:21:00.232]  Or visit GoBerkey.com.
[02:21:08.095 --> 02:21:09.115]  DNA Force.
[02:21:09.156 --> 02:21:12.357]  When cells become toxic, they die early and aging sets in.
[02:21:12.417 --> 02:21:13.457]  DNA Force.
[02:21:13.577 --> 02:21:21.561]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[02:21:21.681 --> 02:21:26.703]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[02:21:26.723 --> 02:21:27.724]  DNA Force.
[02:21:27.764 --> 02:21:29.604]  We now have the synergistic solution.
[02:21:29.745 --> 02:21:34.066]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[02:21:34.086 --> 02:21:34.707]  DNA Force.
[02:21:37.768 --> 02:21:48.215]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO, organic, super male vitality formula.
[02:21:48.295 --> 02:21:54.660]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[02:21:54.740 --> 02:21:57.001]  I jump out of bed ready to fight these criminals every day.
[02:21:57.101 --> 02:22:00.123]  I look forward to waking up and taking my super male vitality.
[02:22:00.163 --> 02:22:07.008]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWars Life.
[02:22:07.208 --> 02:22:09.470]  What good is a Big Berkey Water Filter?
[02:22:10.110 --> 02:22:13.372]  We get that question a lot here at BigBerkeyWaterFilters.com.
[02:22:13.652 --> 02:22:15.434]  And in a word, the answer is protection.
[02:22:15.794 --> 02:22:24.820]  Protection from water main breaks, E. coli contamination, environmental chemical spills, pesticide runoff, chlorine taste and smell, and all forms of fluoride.
[02:22:25.100 --> 02:22:30.744]  Plus, Big Berkey Water Filters are the original gravity water filter system and most trusted on the market for a reason.
[02:22:31.104 --> 02:22:37.088]  Tested by multiple independent NSF EPA certified labs, they are the gold standard in water purification.
[02:22:37.448 --> 02:22:41.911]  At only 1.7 cents a gallon, a single set of filters can last for 5 to 10 years.
[02:22:42.292 --> 02:22:43.753]  That means big savings.
[02:22:44.073 --> 02:22:48.236]  Big Berkey, the one that's powerful enough to purify stagnant pond water.
[02:22:48.516 --> 02:22:51.458]  Get a Big Berkey today at BigBerkeyWaterFilters.com.
[02:22:51.738 --> 02:22:55.161]  GCN listeners receive 5% off all ceramic filter systems.
[02:22:55.461 --> 02:22:57.362]  Visit our website or call 1-877-99-BERKEY.
[02:22:57.382 --> 02:22:58.223]  That's 877-99-BERKEY.
[02:22:58.283 --> 02:23:00.284]  Big Berkey Water Filters, for the love of clean water.
[02:23:07.123 --> 02:23:13.509]  The most important thing you should have next to water and food is a safe, storable fuel supply for your preparedness needs.
[02:23:14.110 --> 02:23:16.012]  Spare fuel is the answer.
[02:23:16.412 --> 02:23:22.398]  With the harsh, bitterly cold winter that's predicted this year, it's more important than ever to have spare fuel on hand.
[02:23:22.958 --> 02:23:26.502]  Spare fuel can be used in any gas-powered vehicle or generator.
[02:23:27.002 --> 02:23:31.346]  It's also perfect for chainsaws, tractors and other small gas engines.
[02:23:31.907 --> 02:23:39.134]  Use spare fuel alone or mix it with any amount of regular gasoline to extend the supply of gas you do have on hand.
[02:23:39.575 --> 02:23:43.318]  Spare fuel is absolutely essential for unforeseen emergencies.
[02:23:43.859 --> 02:23:47.002]  Store spare fuel in your vehicle's trunk or cargo bay.
[02:23:47.282 --> 02:23:50.004]  And use it in case you run out of gas on the highway.
[02:23:50.384 --> 02:23:54.907]  Unlike gasoline, spare fuel is also safe to store with your other supplies.
[02:23:55.348 --> 02:23:57.829]  And it can be stored for many, many years.
[02:23:58.129 --> 02:24:01.792]  For a special bulk pricing, go to GetSpareFuel.com.
[02:24:02.092 --> 02:24:04.554]  That's GetSpareFuel.com now!
[02:24:28.715 --> 02:24:34.920]  It's the Friday edition of the Alex Jones Show with me, your host, Paul Joseph Watson, joined by David Knight in studio.
[02:24:34.960 --> 02:24:37.963]  We're just going to dip back into the latest Ebola news.
[02:24:38.543 --> 02:24:51.654]  David, we had this revocation of this 2010 CDC measure which kind of would have protected, to some extent, America against potential Ebola victims coming in from outside the country.
[02:24:51.694 --> 02:24:52.375]  Tell us about that.
[02:24:53.055 --> 02:24:55.737]  Yeah, this is the original article back in 2010 from USA Today.
[02:24:55.797 --> 02:25:05.782]  It says Obama administration scraps quarantine regulations and they start out by saying that the Obama administration quietly scrapped plans to enact sweeping new federal quarantine regulations.
[02:25:06.342 --> 02:25:09.384]  These are regulations that they proposed back in 2005.
[02:25:09.884 --> 02:25:18.789]  It would have given the federal government additional powers to detain sick airline passengers and it would have required that airlines report passengers that are sick to the CDC.
[02:25:19.629 --> 02:25:25.711]  And require that they collect and maintain contact information for flyers if they later need it to be traced.
[02:25:25.751 --> 02:25:30.373]  Now, this is removed under the pretense that, well, we don't want to violate anybody's privacy.
[02:25:30.413 --> 02:25:35.134]  Look, they're looking at everybody's records when you buy your plane tickets.
[02:25:35.214 --> 02:25:37.055]  They're completely investigating your background.
[02:25:37.355 --> 02:25:38.596]  They're keeping that information.
[02:25:38.996 --> 02:25:45.198]  And of course, we subsequently learned after 2010, we had been telling people this for quite some time, but now there's no question about it.
[02:25:45.638 --> 02:25:47.940]  That our government is spying on every detail of our life.
[02:25:48.000 --> 02:25:49.682]  This isn't a privacy issue.
[02:25:49.742 --> 02:25:54.346]  This is something that could actually help people who were flying on the plane with someone who is sick.
[02:25:54.746 --> 02:25:56.888]  But of course that was scrapped four years ago.
[02:25:57.429 --> 02:26:01.432]  And now we see that that's exactly the type of thing that needs to be done.
[02:26:01.493 --> 02:26:03.995]  But of course the federal officials are not interested in that.
[02:26:04.115 --> 02:26:07.458]  Rather, they're taking a very cavalier attitude about that.
[02:26:07.738 --> 02:26:10.861]  There's some breaking news about what's going on in the schools there in Dallas.
[02:26:11.261 --> 02:26:11.842]  I saw this when
[02:26:12.262 --> 02:26:16.263]  This is an article, I think it's up on Drudge from The Telegraph in the UK.
[02:26:16.604 --> 02:26:24.927]  They were talking about missteps that had happened over just the last few days already with a C Ebola patient in Dallas.
[02:26:25.287 --> 02:26:34.190]  And one of the things that they said was that five children who went to four local schools in the area that had direct contact with him were only pulled out of school on Wednesday.
[02:26:34.810 --> 02:26:35.210]  I don't think so.
[02:26:54.870 --> 02:27:07.674]  Is only a few hundred yards from the apartment where he lived and they were just out there blowing, you know, just cleaning yesterday the sidewalk there where he had been sick and throwing up and just, you know, spraying that around with a pressure washer.
[02:27:08.174 --> 02:27:08.394]  You know?
[02:27:08.774 --> 02:27:12.935]  I mean, it's just amazing to see what they're doing and what they're not doing.
[02:27:14.015 --> 02:27:22.758]  And as David mentioned, this is a tweet from WFAA and that was again the same news organization that provided us with a picture of the
[02:27:23.368 --> 02:27:28.095]  The pressure washer cleaners hosing down the Ebola sick wearing no protective gear whatsoever.
[02:27:28.115 --> 02:27:39.510]  A tweet out of reporter Sebastian Robertson breaking Dallas company to install five remote temperature monitors to five schools with potential Ebola exposure.
[02:27:40.211 --> 02:27:45.714]  So, David, we know that this Ebola victim had contact with numerous children.
[02:27:45.734 --> 02:27:47.635]  There was concern about that several days ago.
[02:27:48.736 --> 02:27:54.959]  What does it tell us now that these five schools are installing remote temperature monitors in the Dallas area?
[02:27:55.299 --> 02:27:58.562]  Well, it's been a day late and a dollar short from the very beginning, hasn't it?
[02:27:58.702 --> 02:28:02.746]  I mean, they're not getting up to speed nearly quickly enough.
[02:28:03.087 --> 02:28:04.768]  They're not being precautious enough.
[02:28:04.788 --> 02:28:08.912]  They're coming into this with an attitude that everything is under control.
[02:28:08.932 --> 02:28:09.633]  We're professionals.
[02:28:09.673 --> 02:28:10.354]  We know everything.
[02:28:11.094 --> 02:28:12.575]  They're trying to protect their jobs.
[02:28:12.775 --> 02:28:19.577]  These bureaucrats need to understand that if this pandemic gets out of hand, they're going to die along with the rest of us.
[02:28:19.877 --> 02:28:23.339]  They're not going to have their pass into the underground bunker with Obama.
[02:28:23.359 --> 02:28:29.201]  I think Chris Matthews kind of realized that the other day when he said, wait a minute, Obama promised this wasn't going to happen.
[02:28:29.681 --> 02:28:32.302]  And that was just a couple of weeks ago when he was at the CDC.
[02:28:32.322 --> 02:28:37.164]  It's a very unusual step for a president to go to the CDC in the first place.
[02:28:38.979 --> 02:28:43.360]  You know, this is the sort of thing that they need to take precautions on.
[02:28:43.780 --> 02:28:50.822]  They were talking about what happened in the kind of an hour by hour breakdown of what happened.
[02:28:50.842 --> 02:28:57.164]  This is a Washington Post story where they interviewed one of the people that's in his family, and she was talking about how
[02:28:58.163 --> 02:29:10.130]  She's actually the daughter of the person that he was living with, and she said that she went down to Walmart, bought him a blanket, brought it back, and she said she knew because her family and friends are from Liberia, she knew how it started.
[02:29:10.150 --> 02:29:15.793]  That it starts with, and this is very important, listen to this, it starts with muscle pain and red eyes, as well as fever.
[02:29:15.853 --> 02:29:23.517]  So when she saw all three of these things present, she pretty much knew that he had Ebola, and she was the one who contacted
[02:29:23.977 --> 02:29:32.350]  The ambulance again he didn't want to go because they had just sent him away essentially with some antibiotics and the Lord's take a couple aspirins and you know call us in the morning that type of thing.
[02:29:32.710 --> 02:29:37.778]  But she was the one who contacted the crews and her children were some of the children that came in direct contact with him.
[02:29:38.837 --> 02:29:41.238]  We're going to cover this and more after the break.
[02:29:41.258 --> 02:29:46.620]  We're going to dip into some geopolitical news as well as the UN's latest attempt to control the internet.
[02:29:46.800 --> 02:29:51.081]  Going to go to your calls 1-800-259-9231.
[02:29:51.101 --> 02:29:53.762]  I'm Paul Joseph Watson, David Knight also in studio.
[02:29:53.882 --> 02:29:57.103]  This is the Alex Jones Show live, InfoWars.com.
[02:29:57.123 --> 02:29:57.803]  Stay tuned.
[02:29:58.564 --> 02:29:59.464]  We're on the march.
[02:29:59.964 --> 02:30:01.545]  The empire's on the run.
[02:30:01.565 --> 02:30:05.166]  Alex Jones and the GCN Radio Network.
[02:30:09.301 --> 02:30:16.365]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[02:30:16.485 --> 02:30:18.627]  But it's not just the air outside that's toxic.
[02:30:18.807 --> 02:30:23.910]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[02:30:24.090 --> 02:30:29.033]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[02:30:29.253 --> 02:30:32.315]  There are more than 42 million smokers in the United States.
[02:30:32.575 --> 02:30:36.437]  Well over a thousand types of mold and mildew linked to numerous conditions.
[02:30:36.638 --> 02:30:40.880]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[02:30:40.960 --> 02:30:50.986]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[02:30:51.206 --> 02:30:53.728]  Made with organic and wild cultivated herbs,
[02:30:53.868 --> 02:30:58.030]  When you're out on the road, the last place you want to be is on the road.
[02:30:58.070 --> 02:31:00.451]  But if the unfortunate happens, you'll be glad you were wearing Diamond Gussets.
[02:31:00.471 --> 02:31:01.812]  There's a place down in Tennessee
[02:31:25.438 --> 02:31:28.160]  Well, they make blue diamond gusset jeans.
[02:31:30.101 --> 02:31:32.183]  They sew pride in every stitch.
[02:31:34.164 --> 02:31:36.406]  Guarantee you love the way they fit.
[02:31:48.254 --> 02:31:50.135]  We turn jeans inside out.
[02:31:50.395 --> 02:31:51.896]  Diamond Gusset Jeans.
[02:31:52.176 --> 02:31:54.757]  Made in the USA with unparalleled quality.
[02:31:55.057 --> 02:31:59.119]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection.
[02:31:59.139 --> 02:32:01.320]  So you can ride all day with confidence.
[02:32:01.700 --> 02:32:03.881]  Order yours at gusset.com.
[02:32:04.401 --> 02:32:05.822]  Diamond Gusset Jeans.
[02:32:05.982 --> 02:32:06.422]  Got it.
[02:32:06.762 --> 02:32:07.623]  Others don't.
[02:32:08.996 --> 02:32:10.217]  Another major health threat.
[02:32:10.257 --> 02:32:15.159]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[02:32:15.219 --> 02:32:17.860]  Ohio's governor declaring a state of emergency.
[02:32:17.900 --> 02:32:24.683]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[02:32:24.943 --> 02:32:27.804]  If there's a water emergency, will you be prepared?
[02:32:27.924 --> 02:32:30.866]  Panicked residents forming long lines throughout the day.
[02:32:30.886 --> 02:32:32.887]  We're here at a supermarket in Toledo.
[02:32:32.907 --> 02:32:35.748]  You can see the shelves empty where water once was.
[02:32:35.828 --> 02:32:41.351]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[02:32:41.551 --> 02:32:45.053]  Water which will not be available at your local grocery store.
[02:32:45.073 --> 02:32:48.055]  There's a mad dash on right now to stock up on supplies.
[02:32:48.155 --> 02:32:52.437]  The ProPure ProOne G2.0 water filtration system is a must-have.
[02:32:52.577 --> 02:32:55.239]  For every modern, independently minded household.
[02:32:55.479 --> 02:32:58.521]  Protect your family's safety during an emergency.
[02:32:58.681 --> 02:33:04.985]  Go to Infowarsstore.com today to purchase your ProPure Pro1 G2.0 water filtration system.
[02:33:05.105 --> 02:33:05.665]  Or call 1-888-253-3139.
[02:33:26.619 --> 02:33:31.067]  Rallying patriots worldwide in defense of human liberty.
[02:33:31.668 --> 02:33:33.110]  It's Alex Jones.
[02:33:41.589 --> 02:33:55.779]  We're back on the Alex Jones Show live, David Knight in studio.
[02:33:55.959 --> 02:33:57.760]  I'm your host Paul Joseph Watson.
[02:33:57.860 --> 02:33:59.661]  Alex, we'll be back on Sunday.
[02:33:59.681 --> 02:34:02.023]  We've got breaking news up on Infowars.com.
[02:34:02.363 --> 02:34:07.467]  Report, Liberians flood airport attempting to flee Ebola-struck country.
[02:34:07.627 --> 02:34:09.168]  This is an article by Kit Daniels.
[02:34:10.349 --> 02:34:20.977]  Liberians are apparently flooding Roberts International Airport in Harbour, Liberia in an attempt to flee the Ebola-struck country, raising fears that more people infected with Ebola will fly into America.
[02:34:21.337 --> 02:34:27.082]  Elsewhere in this article they talk about the visas being processed for Nigerians also going through the roof.
[02:34:27.762 --> 02:34:28.603]  Skyrocketing.
[02:34:28.643 --> 02:34:35.374]  So it appears that this trend of Ebola tourism, which we talked about earlier, could indeed be coming to the fore.
[02:34:35.414 --> 02:34:39.861]  And, you know, if these Africans realize that they can get treatment in America,
[02:34:41.110 --> 02:34:48.231]  Uh, whereas in comparison in places like Liberia, people are literally dying on the streets, they're stumbling to get into hospitals which are completely overwhelmed.
[02:34:48.731 --> 02:34:53.832]  Then it is an incentive to try and get to America to get proper medical treatment.
[02:34:53.972 --> 02:35:06.794]  Of course, earlier we covered the story out of Breitbart, um, where the co-worker of the Ebola victim said that he admitted he had basically flew to America as part of a desperate attempt to survive.
[02:35:06.814 --> 02:35:07.855]  There you see the headline.
[02:35:07.895 --> 02:35:09.215]  So, this individual
[02:35:10.279 --> 02:35:18.765]  Went to America, by the looks of it, deliberately, according to his comments, to get treatment as David Knight, an Ebola tourist.
[02:35:19.646 --> 02:35:20.306]  You know, Paul, the...
[02:35:21.368 --> 02:35:28.854]  Part of what the media is selling in terms of telling people that we have some cure here called ZMapp, that's part of the fallacy that's going to be driving this.
[02:35:29.475 --> 02:35:34.659]  If by some chance he recovers, that's going to add even more impetus to it.
[02:35:34.719 --> 02:35:41.945]  And it was just yesterday that we had that doctor put on a full biohazard suit and go through the airport with written on it, the CDC is lying.
[02:35:41.985 --> 02:35:43.106]  And one of the things he said is,
[02:35:43.766 --> 02:35:53.095]  As this builds in these countries, there's going to be a lot of pressure for those people to leave those countries en masse and to go somewhere else where they believe that they will get better quality care.
[02:35:53.515 --> 02:36:02.643]  They're projecting, again, a half a million to one and a half million people, the CDC is projecting, in Liberia and Sierra Leone by January will have Ebola.
[02:36:02.683 --> 02:36:05.286]  That's about 5 to 15 percent of the population.
[02:36:05.746 --> 02:36:06.187]  No, we're good.
[02:36:24.765 --> 02:36:26.167]  They're just allowing these people to count.
[02:36:26.287 --> 02:36:30.250]  This is political correctness to the most absurd extreme.
[02:36:30.551 --> 02:36:41.401]  When we see the director of the CDC saying that the right of return is more important than preventing the disease from spreading, I mean, what in the world is he talking about with this new right?
[02:36:41.902 --> 02:36:42.622]  This right of return?
[02:36:42.883 --> 02:36:44.785]  Since when has the American government
[02:36:45.405 --> 02:36:47.546]  Ever been concerned about our rights when we're traveling?
[02:36:47.586 --> 02:36:54.730]  I mean, whether you're traveling by plane or by car, or even crossing a border, they've maintained for the longest period of time that you essentially have no rights.
[02:36:55.130 --> 02:37:01.653]  That they're going to do anything that they wish to you, and yet we've got something called a right of return that trumps everything?
[02:37:01.673 --> 02:37:02.834]  What is this guy talking about?
[02:37:02.874 --> 02:37:03.454]  You have any idea?
[02:37:03.854 --> 02:37:04.655]  I don't have any idea.
[02:37:05.055 --> 02:37:07.977]  It just doesn't seem credible, does it, that the Feds are suddenly really
[02:37:08.917 --> 02:37:22.889]  Careful and caring about our rights in the face of this potential Ebola outbreak, whether they're trying to dampen down the hysteria by not blocking the flights remains to be seen, but their very incompetence and inaction has only created more hysteria.
[02:37:22.909 --> 02:37:25.771]  We're going to go to some of your calls now on the subject of Ebola.
[02:37:26.151 --> 02:37:28.133]  Mike in Maryland, you're on the air, go ahead Mike.
[02:37:29.801 --> 02:37:36.484]  Hey, thanks for taking my call, and I'll tell you, that Syrian lady, she's one courageous person here.
[02:37:37.225 --> 02:37:42.507]  I wanted to bring, it's an honor to talk on your show, by the way, I wanted to bring something to your attention.
[02:37:42.527 --> 02:37:47.029]  This is from the Frederick News Post, dated October 1st.
[02:37:47.490 --> 02:37:49.831]  Frederick, you know, is the home of Fort Detrick, Maryland.
[02:37:49.951 --> 02:37:52.292]  I might remind the listeners here.
[02:37:52.732 --> 02:37:58.495]  The title of the article from the local paper is, Federal Decision to Bring Ebola Patient to Airport.
[02:37:59.196 --> 02:38:10.407]  And the article goes on to say that the decision to fly an American physician into Frederick out of the heart of the Ebola outbreak was made with little input from local officials.
[02:38:10.947 --> 02:38:21.177]  The State Department decided Sunday to fly the physician from Sierra Leone versus the guy from Dallas that came from Liberia.
[02:38:21.677 --> 02:38:23.299]  So he's from Sierra Leone.
[02:38:24.741 --> 02:38:26.043]  To Frederick Municipal Airport.
[02:38:26.083 --> 02:38:32.878]  The doctor's identity is not known, but the person was exposed to the Ebola virus while volunteering for an aid organization.
[02:38:34.145 --> 02:38:44.029]  The National Institutes of Health has not yet confirmed or denied if the physician has contracted the deadly disease, according to the Centers for Disease Control and Prevention.
[02:38:44.509 --> 02:38:47.130]  The virus has taken more than 3,000 lives in West Africa.
[02:38:47.630 --> 02:38:57.714]  The city has been working on a memorandum of understanding with NIH and Fort Detrick regarding procedures when the city airport is used to transport patients.
[02:39:00.215 --> 02:39:06.018]  No, we've got the article up.
[02:39:06.218 --> 02:39:10.120]  Local officials have one day notice before Dr. exposed to Ebola flown to Frederick.
[02:39:10.760 --> 02:39:22.166]  So again, David, you know... It's interesting that they'd fly him into that location where Fort Detrick is because that's where they work on bioweapons and there's been a lot of talk about the involvement of the US military.
[02:39:22.186 --> 02:39:23.167]  Of course, the US military
[02:39:23.867 --> 02:39:30.871]  is deeply involved with this ZMapp vaccine which apparently doesn't look to be necessarily effective.
[02:39:31.911 --> 02:39:41.776]  It was given along with blood transfusions and it's not clear that the two people who recovered recovered from the blood transfusion or did they recover from the ZMapp vaccine.
[02:39:41.796 --> 02:39:44.117]  They were given both of those things on the same day.
[02:39:44.917 --> 02:39:46.478]  And so, it's not clear.
[02:39:46.498 --> 02:39:50.721]  In both of those cases, both the ZMapp vaccine comes with antibodies.
[02:39:50.741 --> 02:39:56.865]  In other words, it's not giving you a version of the virus that your body then reacts to and creates antibodies.
[02:39:56.945 --> 02:40:08.912]  No, they're injecting you with what they call plant-a-bodies, because these are genetically modified organisms, antibodies, supposedly of Ebola, that were grown in plants.
[02:40:09.472 --> 02:40:15.415]  But when he got the blood transfusion of an Ebola survivor, he was also getting antibodies from that guy's blood.
[02:40:15.435 --> 02:40:17.115]  So in both cases he was getting antibodies.
[02:40:17.195 --> 02:40:20.937]  There were subsequently other people that were given ZMapp who then died.
[02:40:21.137 --> 02:40:25.138]  So it's not clear that that is a cure.
[02:40:25.819 --> 02:40:31.841]  But just talking about all this fear-mongering that's going on, everybody's saying there's fear-mongering, there's panic about this.
[02:40:32.862 --> 02:40:35.863]  Look at the fear-mongering that goes on just a couple weeks ago.
[02:40:36.969 --> 02:40:37.930]  About global warming.
[02:40:37.970 --> 02:40:47.620]  People were marching by the thousands in streets of various countries and protesting, saying something needs to be done about global warming.
[02:40:47.660 --> 02:40:50.063]  Look, nobody has died from global warming.
[02:40:50.403 --> 02:40:53.807]  It's not something that can even be measured according to most scientists.
[02:40:54.087 --> 02:40:58.191]  It looks like that's a trend that they're now saying it's a pause in global warming.
[02:40:58.212 --> 02:40:59.473]  Well, it didn't happen.
[02:40:59.773 --> 02:41:06.415]  They measured an increase in CO2, but their models that predicted a subsequent increase with temperature, that hasn't happened either.
[02:41:06.895 --> 02:41:09.216]  And yet, we have a real hockey stick here.
[02:41:09.256 --> 02:41:13.818]  You know, Al Gore is pushing the hockey stick that Michael Mann created, saying this is the end of the world.
[02:41:14.378 --> 02:41:18.039]  We do have a hockey stick going on with this pandemic in these countries.
[02:41:18.539 --> 02:41:23.222]  And people don't understand what to be afraid about and what not to be afraid about.
[02:41:23.242 --> 02:41:25.844]  They don't understand how to assess the risks.
[02:41:25.924 --> 02:41:32.427]  And that's what's really concerning me, is trying to get this information out, what people need to be concerned about, what the real threats are here.
[02:41:33.208 --> 02:41:35.049]  Sanger in Texas, you're on the air, go ahead.
[02:41:35.069 --> 02:41:37.731]  Hi gentlemen, thank you for having me.
[02:41:38.271 --> 02:41:43.694]  Just touching on the subject of Ebola and what Alex has been talking about lately about internet censorship.
[02:41:44.135 --> 02:41:47.437]  Right now on Instagram, if you try and type in
[02:41:48.735 --> 02:41:51.978]  Natural feed, it's called Garcinia Cola.
[02:41:52.078 --> 02:42:02.466]  If you try and type it in on Instagram, they won't allow you to actually post it and certain friends of mine have actually had themselves logged out of their account and their password changed and it happened to me as well.
[02:42:02.906 --> 02:42:14.615]  And so I just wanted to inform you and the listeners as well that there is censorship right now of our internet and there is something that can stop the spread of Ebola that they're not letting us be aware of.
[02:42:15.802 --> 02:42:20.583]  So you're saying that Instagram is censoring images related to Ebola or information?
[02:42:21.503 --> 02:42:40.588]  Yes, if you try and post a comment and I just tried to tag Barack Obama's official Instagram on it and send it to him and Instagram will have a notification that comes up and it says that it goes against their policy and for the protection of users and if you have a problem you can either try and contact them or just dismiss it.
[02:42:42.188 --> 02:42:43.129]  Okay, that's interesting.
[02:42:43.149 --> 02:42:46.292]  Do you think they ever censored a picture of a lonely polar bear sitting on a knife?
[02:42:46.312 --> 02:42:47.553]  Do you think they ever censored that?
[02:42:47.633 --> 02:42:49.494]  I would think that that would be okay.
[02:42:49.995 --> 02:42:50.215]  Yeah.
[02:42:50.455 --> 02:42:52.497]  George in California, you're on the air, go ahead.
[02:42:55.179 --> 02:42:56.340]  George, go ahead, you're on the air.
[02:42:58.282 --> 02:42:59.102]  George is not there.
[02:42:59.162 --> 02:43:00.944]  Bob in Rhode Island, you're on the air, go ahead.
[02:43:00.964 --> 02:43:03.006]  Do we have Bob?
[02:43:07.149 --> 02:43:08.190]  Dr. Gill on the line.
[02:43:10.233 --> 02:43:11.054]  Do we have Dr. Gill?
[02:43:11.254 --> 02:43:11.354]  Yes.
[02:43:11.374 --> 02:43:15.318]  Is this the doctor that was in Atlanta protesting the CDC's line?
[02:43:16.679 --> 02:43:17.340]  That is correct.
[02:43:18.001 --> 02:43:19.001]  Well, thank you for calling in.
[02:43:19.602 --> 02:43:19.942]  Thank you.
[02:43:20.803 --> 02:43:21.884]  What questions might you have?
[02:43:21.904 --> 02:43:31.734]  And thank you for giving me this opportunity to get the word out that Ebola is coming to the America and the CDC has been sugarcoating it or they're terribly derelict in duty and not predicting it.
[02:43:32.361 --> 02:43:35.685]  So, Dr. Gill, obviously you hit the headlines yesterday.
[02:43:35.725 --> 02:43:36.366]  We have an article.
[02:43:37.247 --> 02:43:40.591]  Doctor protests CDC by showing up at Atlanta Airport in hazmat gear.
[02:43:41.011 --> 02:43:42.252]  CDC is lying.
[02:43:42.833 --> 02:43:53.085]  What was the first example of CDC incompetence in the aftermath of this Ebola outbreak that really raised your suspicions to the fact that they might be being dishonest about this situation?
[02:43:53.405 --> 02:43:54.906]  It's happened the last few months.
[02:43:55.406 --> 02:43:57.206]  Any practitioner can connect the dots.
[02:43:57.506 --> 02:44:01.188]  There are a million people on the continent of Africa that are quarantined.
[02:44:01.208 --> 02:44:03.088]  10,000 people leave West Africa a day.
[02:44:03.228 --> 02:44:08.610]  It's a matter of time before every third world country is seeded with this terribly deadly disease.
[02:44:09.250 --> 02:44:12.472]  They also share infrastructure of health that is in shambles.
[02:44:12.832 --> 02:44:15.132]  Poor sanitation and distrust of the government.
[02:44:15.513 --> 02:44:17.133]  Every country to the south of us.
[02:44:17.853 --> 02:44:19.354]  And once it becomes endemic,
[02:44:20.459 --> 02:44:26.626]  In third world countries, as it will in Africa, we will be importing these cases on an hourly basis.
[02:44:27.387 --> 02:44:29.950]  Sure, we can tamp down this, we can stomp this.
[02:44:31.184 --> 02:44:32.285]  Uh, Ebola out in Dallas.
[02:44:32.466 --> 02:44:35.288]  I have no question at all this cholesterol we're going to take care of.
[02:44:35.609 --> 02:44:36.430]  But what happens?
[02:44:36.510 --> 02:44:40.754]  It's already outstretched the ability of the Texas Health Department to respond.
[02:44:40.794 --> 02:44:42.336]  There's flying people from the CDC.
[02:44:42.616 --> 02:44:44.678]  But what happens when a dozen of these pop up?
[02:44:45.018 --> 02:44:46.800]  The CDC still doesn't have it.
[02:44:46.880 --> 02:44:51.165]  They say, if another one shows up, it's when another shows up.
[02:44:52.546 --> 02:44:56.847]  So, let's play the video, if we have it, of the doctor at the airport yesterday.
[02:44:57.187 --> 02:44:59.508]  You showed up with, obviously, the hazmat suit on.
[02:44:59.588 --> 02:45:00.849]  CDC is lying.
[02:45:01.289 --> 02:45:08.611]  What was the reaction you received from the TSA officials, the other airport officials there at the airport in Atlanta yesterday?
[02:45:09.575 --> 02:45:10.896]  TSA was most cordial.
[02:45:11.076 --> 02:45:12.896]  I had met with them the day before.
[02:45:13.177 --> 02:45:17.698]  I'd flown from Guatemala through international concourse and customs integration.
[02:45:17.958 --> 02:45:22.900]  Mind you, no thermal scanning going on despite what the CDC told USA Today yesterday.
[02:45:22.920 --> 02:45:23.440]  Yes.
[02:45:23.721 --> 02:45:28.763]  But the reaction from Delta, I also warned them the day before but didn't make it up the chain of command.
[02:45:29.603 --> 02:45:30.963]  I was able to get all the way to the gate.
[02:45:31.243 --> 02:45:34.265]  I did take off the garb for the
[02:45:35.465 --> 02:45:52.414]  Uh, security of course, but I did make it all the way to the gate and took off everything, put it in a satchel, carried it onto the plane, I was ready to go, they were ready to close the door, the Delta officials stormed the plane, jerked me off, took my bags and said, we want the gear, we need to confiscate the gear, you're not flying.
[02:45:53.004 --> 02:46:00.469]  Well, it was a little bump in the road at the end, but you know, by the time I sat down on that plane before that, I just breathed a great sigh of relief saying, thank God we got the message started.
[02:46:00.790 --> 02:46:09.156]  American Constitution Journal, they were out there just filming everything and photographing everything because I wanted to make sure I wasn't going to have a, don't tase me bro moment.
[02:46:09.896 --> 02:46:10.537]  Thank God for that.
[02:46:10.577 --> 02:46:13.839]  We started this going viral and the conversation has begun.
[02:46:14.380 --> 02:46:15.261]  Well, that's very important.
