[00:00.000 --> 00:17.000]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[03:12:34.000 --> 03:12:44.000]  I do make it a point every time I possibly can to mention info wars and the extraordinary struggle that we're going through in a war against censorship.
[03:12:44.000 --> 03:12:57.000]  When Alex Jones tells you that they are trying to use these phony harassment lawsuits as a rationale to get us wiped off the face of the Internet.
[03:12:57.000 --> 03:13:00.000]  YouTube, Facebook, Twitter.
[03:13:00.000 --> 03:13:01.000]  He's not kidding.
[03:13:01.000 --> 03:13:07.000]  We are not exaggerating the war that is being waged on info wars.
[03:13:07.000 --> 03:13:34.000]  I'm not exaggerating the war that special counsel Robert Mueller is waging against me because they want to silence Alex Jones because they want to silence me because they don't want us to point out the partisan nature of the Mueller investigation and the fact that they are covering up for the largest political scandal in American history.
[03:13:34.000 --> 03:13:48.000]  But I can honestly say, whether it is Sean Hannity show, which I was on last week, or Tucker Carlson show, which I was on the week before, or Laura Ingram's angle that I was on last night.
[03:13:48.000 --> 03:13:50.000]  I have never been censored.
[03:13:50.000 --> 03:13:54.000]  They have never told me what I can and cannot talk about.
[03:13:54.000 --> 03:14:00.000]  And I always try to make a point to tell people about the great stuff we're doing here at info wars.
[03:14:00.000 --> 03:14:03.000]  Thank you, John, so much for your call.
[03:14:03.000 --> 03:14:06.000]  Let's go to Frank in the District of Columbia.
[03:14:06.000 --> 03:14:09.000]  We've got about a minute, almost two minutes.
[03:14:09.000 --> 03:14:10.000]  Go ahead, Frank.
[03:14:10.000 --> 03:14:12.000]  We'll try to get your question in.
[03:14:12.000 --> 03:14:14.000]  If not, I'll answer the rest on the other side.
[03:14:14.000 --> 03:14:15.000]  Go ahead.
[03:14:15.000 --> 03:14:17.000]  Rogers, good to talk to you.
[03:14:17.000 --> 03:14:18.000]  Thank you.
[03:14:18.000 --> 03:14:22.000]  I have a question that Owen keeps asking.
[03:14:22.000 --> 03:14:30.000]  He keeps asking why that the Rosenstein gets to say that he's trying to produce the documents for the oversight committee, but he never produces these things on time.
[03:14:30.000 --> 03:14:39.000]  And my thought is this must be the Peter Strock insurance policy in action where they claim because there's an ongoing investigation, the Mueller investigation.
[03:14:39.000 --> 03:14:48.000]  They get to redact documents even from the oversight committee just because they want to preserve the integrity of the investigation that shouldn't be going on.
[03:14:48.000 --> 03:14:50.000]  That seem logical.
[03:14:50.000 --> 03:14:52.000]  Yeah, I think that's the rationale they use.
[03:14:52.000 --> 03:14:56.000]  Look, Rosenstein is the is the key point man in the cover up.
[03:14:56.000 --> 03:14:58.000]  He's the guy breaking the law today.
[03:14:58.000 --> 03:15:08.000]  The real question is given his refusal to turn over information, which is the lynchpin of the entire conspiracy against Trump, the FISA warrants.
[03:15:08.000 --> 03:15:11.000]  Why hasn't the president terminated him?
[03:15:11.000 --> 03:15:24.000]  Why hasn't the president shut down the Mueller investigation, which is indeed exactly as the president says a witch hunt designed to undo what they could not do at the ballot box in 2016.
[03:15:24.000 --> 03:15:34.000]  Bloomberg reports yesterday that Mueller is going to decide about bringing charges in his final report against the president in the fall.
[03:15:34.000 --> 03:15:35.000]  Really?
[03:15:35.000 --> 03:15:40.000]  Just before the November election, what could be the timing involved there?
[03:15:40.000 --> 03:15:45.000]  The day before, Bloomberg reported that Mueller is now going to focus on rushing collusion.
[03:15:45.000 --> 03:15:46.000]  Wait a minute.
[03:15:46.000 --> 03:15:51.000]  I thought that's what he's been focusing on for the last two years at the cost of millions.
[03:15:51.000 --> 03:15:53.000]  You're on the Alex Jones show.
[03:15:53.000 --> 03:15:57.000]  This is not some options trading involves financial risk and it's not suitable for all investors.
[03:16:23.000 --> 03:16:28.000]  To learn this technique right now, call my 24-7 voicemail and just leave your email address.
[03:16:28.000 --> 03:16:31.000]  I'll email you my free trading technique right away.
[03:16:31.000 --> 03:16:34.000]  Just call 1-800-228-2155.
[03:16:34.000 --> 03:16:39.000]  This is the very information my students use every day to invest in their financial future.
[03:16:39.000 --> 03:16:46.000]  Again, call 1-800-228-2155 in the next 30 minutes and leave your email address on my voicemail.
[03:16:46.000 --> 03:16:49.000]  That's 1-800-228-2155.
[03:16:49.000 --> 03:16:53.000]  Call 1-800-228-2155.
[03:17:19.000 --> 03:17:23.000]  Have a safe, joyous and peaceful holiday season.
[03:17:49.000 --> 03:17:54.000]  Fire your fly swatter. Get your bug assault today.
[03:18:19.000 --> 03:18:25.000]  Good bacteria, which helps you digest food, absorb nutrients and even support your immune system.
[03:18:25.000 --> 03:18:32.000]  InfoWarsLife's cutting-edge formula only brings you the highest quality organic and clinically studied ingredients.
[03:18:32.000 --> 03:18:37.000]  Cheap prebiotic fibers are used up only at the beginning of the colon,
[03:18:37.000 --> 03:18:47.000]  but our premium organic acacia fiber is slowly digested by the good bacteria throughout the entire colon for maximum prebiotic effect.
[03:18:47.000 --> 03:18:53.000]  Head to infowarslife.com or call 1-888-253-3139.
[03:19:17.000 --> 03:19:22.000]  Thank you for watching this video.
[03:19:47.000 --> 03:19:51.000]  Real Red Pill Plus at infowarsstore.com
[03:20:17.000 --> 03:20:21.000]  This is obedience to God. It's Alex Jones.
[03:20:25.000 --> 03:20:32.000]  Welcome back. You're on Alex Jones' show here at InfoWars. It's the house that Alex built.
[03:20:32.000 --> 03:20:38.000]  I'm your pinch-hitting host today, Roger Stone, and glad to be with you.
[03:20:38.000 --> 03:20:46.000]  We're taking your phone calls today at 877-789-2539.
[03:20:46.000 --> 03:20:50.000]  We'd love to hear from you and hear what's on your mind.
[03:20:50.000 --> 03:20:54.000]  Let's go back to the callboard and start with Mike in California.
[03:20:54.000 --> 03:20:57.000]  Mike, you're on the line.
[03:20:57.000 --> 03:20:59.000]  Hey, Roger. Pleasure to speak with you, bud.
[03:20:59.000 --> 03:21:01.000]  Thanks for calling in.
[03:21:01.000 --> 03:21:06.000]  I had two points. I had one question I wanted to ask, but I guess he's not around right now.
[03:21:06.000 --> 03:21:11.000]  Before this whole congressional thing gets too far away, I know there was a lot of fire yesterday,
[03:21:11.000 --> 03:21:16.000]  but I thought it was interesting. I believe his name was Congressman Ratcliffe.
[03:21:16.000 --> 03:21:19.000]  He asked Rodenstein an interesting question. He said,
[03:21:19.000 --> 03:21:23.000]  What makes you the arbiter of what Congress needs to see or what they can and cannot see?
[03:21:23.000 --> 03:21:28.000]  And it was just glazed right over. I believe another congressman interrupted, and it just went back and forth,
[03:21:28.000 --> 03:21:30.000]  and there's never an answer to that.
[03:21:30.000 --> 03:21:33.000]  So if the three branches of government are supposed to be equal but separate,
[03:21:33.000 --> 03:21:37.000]  I'm sure if the DOJ wanted to subpoena anything from Congress,
[03:21:37.000 --> 03:21:42.000]  they would have to jump within hours, minutes on it.
[03:21:42.000 --> 03:21:47.000]  Well, the problem that you have, of course, is the enforcement mechanism.
[03:21:47.000 --> 03:21:54.000]  The Congress really has on paper the power to compel a co-equal branch of government,
[03:21:54.000 --> 03:21:57.000]  the executive, to produce this paper.
[03:21:57.000 --> 03:22:02.000]  But if Mr. Rosenstein refuses, they have only two choices.
[03:22:02.000 --> 03:22:08.000]  They can refer contempt charges to the Justice Department that will then decide not to prosecute,
[03:22:08.000 --> 03:22:13.000]  or they can move to impeach Mr. Rosenstein.
[03:22:13.000 --> 03:22:17.000]  But that requires a two-thirds vote of the U.S. Senate.
[03:22:17.000 --> 03:22:20.000]  Look, Rosenstein is a criminal.
[03:22:20.000 --> 03:22:28.000]  He's involved in a criminal conspiracy to cover up illegal acts and unconstitutional acts by the Obama administration.
[03:22:28.000 --> 03:22:33.000]  How did he get this appointment? Remember, he serves at the pleasure of the president.
[03:22:33.000 --> 03:22:38.000]  The truth is, Reince Priebus, who was briefly the president's chief of staff,
[03:22:38.000 --> 03:22:44.000]  and established Republican quizzling, recommended Rod Rosenstein for this job
[03:22:44.000 --> 03:22:50.000]  at the recommendation, I hope you're sitting down, of Congressman Elijah Cummings,
[03:22:50.000 --> 03:22:54.000]  one of the most stout Trump haters in the United States Congress,
[03:22:54.000 --> 03:22:57.000]  a Democratic congressman from Baltimore.
[03:22:57.000 --> 03:23:01.000]  Why would the president appoint Scum like Rosenstein?
[03:23:01.000 --> 03:23:04.000]  That is the question, but today there's a better question.
[03:23:04.000 --> 03:23:11.000]  Why hasn't he been terminated and a new attorney general put in place?
[03:23:11.000 --> 03:23:16.000]  I recommend at this point that the president dismiss Jeff Sessions,
[03:23:16.000 --> 03:23:22.000]  who is either compromised or senile, dismiss Mr. Rosenstein,
[03:23:22.000 --> 03:23:27.000]  and appoint, because he may be too old for a Supreme Court nomination,
[03:23:27.000 --> 03:23:32.000]  Judge Andrew Napolitano as the new attorney general.
[03:23:32.000 --> 03:23:39.000]  And if he doesn't want to take the job, then former U.S. attorney Andrew McCarthy as the new attorney general.
[03:23:39.000 --> 03:23:43.000]  Both of them men committed to the rule of law,
[03:23:43.000 --> 03:23:51.000]  who would see, too, the prosecution of those covering up the greatest political scandal in American history,
[03:23:51.000 --> 03:23:58.000]  the use of the power and authority of the state to spy on Donald Trump's campaign for president,
[03:23:58.000 --> 03:24:03.000]  and wire the 2016 election for Hillary Clinton.
[03:24:03.000 --> 03:24:05.000]  Thank you very much for your call.
[03:24:05.000 --> 03:24:07.000]  Let's go back to the boards.
[03:24:07.000 --> 03:24:12.000]  How about Jim in Washington state? Jim, what's on your mind?
[03:24:12.000 --> 03:24:15.000]  Hi, Roger. Actually, it's Jim.
[03:24:15.000 --> 03:24:20.000]  We're coming to you from Global Region 1 FEMA District 10.
[03:24:20.000 --> 03:24:27.000]  And I wanted to comment about, yesterday you mentioned about a keystone taking the keystone out.
[03:24:27.000 --> 03:24:29.000]  Yes.
[03:24:29.000 --> 03:24:34.000]  And what I was going to tell you is you guys should look into, some people have mentioned it.
[03:24:34.000 --> 03:24:37.000]  It's a group in the government called SES.
[03:24:37.000 --> 03:24:42.000]  And if you have your guys look it up, their emblem, and they actually have a flag,
[03:24:42.000 --> 03:24:46.000]  is of a keystone with a fifth column in the keystone.
[03:24:46.000 --> 03:24:53.000]  And all these major players, from Huber, Mueller, Comey, Rosenstein, and Sessions,
[03:24:53.000 --> 03:24:58.000]  has been an SES member since 1984.
[03:24:58.000 --> 03:25:05.000]  And there's a way that Trump can derivative them really easy through this Holman Act,
[03:25:05.000 --> 03:25:10.000]  with a sign of a pen, he can reduce all of their pay to $1.
[03:25:10.000 --> 03:25:17.000]  And then one other thing that you might be able to do is, if you could,
[03:25:17.000 --> 03:25:23.000]  I have Trump go on the offense and start just laying out some of Mueller's crimes.
[03:25:23.000 --> 03:25:26.000]  You know, like he could give it to Sarah Sanders to give,
[03:25:26.000 --> 03:25:31.000]  to instead of being on the defense all the time at these press conferences.
[03:25:31.000 --> 03:25:35.000]  Why don't you have Sarah Sanders like give out the information,
[03:25:35.000 --> 03:25:43.000]  because we have the documents of Mueller on the tarmac in Copenhagen with the nuclear stuff,
[03:25:43.000 --> 03:25:47.000]  and tons of other stuff from the boards and the amount of money he has.
[03:25:47.000 --> 03:25:49.000]  What do you think of those ideas?
[03:25:49.000 --> 03:25:51.000]  Well, it's very interesting what you say.
[03:25:51.000 --> 03:25:55.000]  I mean, Mr. Mueller is a man who, as FBI director,
[03:25:55.000 --> 03:25:59.000]  arrested the long three suspects in the anthrax matter,
[03:25:59.000 --> 03:26:03.000]  and the man he did ultimately arrest then died suspiciously in custody.
[03:26:03.000 --> 03:26:09.000]  This is the same Robert Mueller who let three men rot who he knew were innocent
[03:26:09.000 --> 03:26:14.000]  in a Boston jail to cover up for FBI mob informants.
[03:26:14.000 --> 03:26:17.000]  This is the same Jeffrey Epstein, pardon me,
[03:26:17.000 --> 03:26:23.000]  this is the same Robert Mueller who had pedophile Jeffrey Epstein on the FBI payroll
[03:26:23.000 --> 03:26:29.000]  as an informant and allowing him to dodge additional child trafficking charges.
[03:26:29.000 --> 03:26:37.000]  This is the same Robert Mueller who failed to investigate reports of a Sarasota, Florida-based flight school
[03:26:37.000 --> 03:26:42.000]  where five of nine of the 9-11 hijackers were training.
[03:26:42.000 --> 03:26:50.000]  And as you point out, the same Robert Mueller who mulled the uranium-1 uranium specimens
[03:26:50.000 --> 03:26:53.000]  to the Russians for examination.
[03:26:53.000 --> 03:26:54.000]  Who is the criminal?
[03:26:54.000 --> 03:26:56.000]  Mr. Mueller is the criminal.
[03:26:56.000 --> 03:27:01.000]  I think it's very important the American people know that track record, so I agree.
[03:27:01.000 --> 03:27:04.000]  Thank you so much for your call.
[03:27:04.000 --> 03:27:06.000]  Let's go to Jim in California.
[03:27:06.000 --> 03:27:09.000]  Jim, what's on your mind?
[03:27:09.000 --> 03:27:11.000]  How you doing, Roger?
[03:27:11.000 --> 03:27:12.000]  Excellent.
[03:27:12.000 --> 03:27:15.000]  What's your question for us, Jim?
[03:27:15.000 --> 03:27:24.000]  Well, I just, after seeing all that I see that being red-filled by the show pretty much,
[03:27:24.000 --> 03:27:30.000]  as well as other readings I've done, I just wonder how it feels to everybody to do a...
[03:27:30.000 --> 03:27:36.000]  Are you excited to see that we're in these last days that this will come to a screechy call
[03:27:36.000 --> 03:27:40.000]  by a big surprise for everybody?
[03:27:40.000 --> 03:27:43.000]  Well, I think Alex Jones is absolutely right.
[03:27:43.000 --> 03:27:49.000]  We are winning, but we will not continue to win without your loyal support.
[03:27:49.000 --> 03:27:55.000]  The truth-telling that we do here at Infowars is based entirely on the support from our listeners
[03:27:55.000 --> 03:27:56.000]  and our viewers.
[03:27:56.000 --> 03:28:01.000]  That's why I asked you to go to theinfowars.com site now and look at some of the extraordinary
[03:28:01.000 --> 03:28:02.000]  specials.
[03:28:02.000 --> 03:28:05.000]  This is completely and totally how we are fueled.
[03:28:05.000 --> 03:28:11.000]  We have no billionaires standing in the wings, writing us big checks, subsidizing the investigative
[03:28:11.000 --> 03:28:14.000]  journalism that Alex Jones directs here at Infowars.
[03:28:14.000 --> 03:28:20.000]  So, whether it's super male vitality at 50% off the special Michael Zimmerman formula
[03:28:20.000 --> 03:28:28.000]  or Brain Force Plus, my personal favorite at, I think, 50% off, these are extraordinary
[03:28:28.000 --> 03:28:35.000]  products and your loyal patronage help fuel not only our expansion, but our fighting back
[03:28:35.000 --> 03:28:41.000]  against the harassment lawsuits filed by Soros and his other minions to silence us.
[03:28:41.000 --> 03:28:47.000]  We need your support. We do not exaggerate the danger of what we do here at Infowars.
[03:28:47.000 --> 03:28:52.000]  So, please, go by the site now, whether it is my book, Stone's Rules, or any of these
[03:28:52.000 --> 03:28:54.000]  other great products, help us now.
[03:28:54.000 --> 03:28:59.000]  But whether it's finding an affordable insurance plan, keeping your doctor, or being able to
[03:28:59.000 --> 03:29:03.000]  afford needed prescriptions, navigating the health care system has become a challenge.
[03:29:03.000 --> 03:29:07.000]  Control your own health care costs and choices with Liberty Health Share.
[03:29:07.000 --> 03:29:12.000]  Liberty Health Share is not insurance. It is an association of self-pay patients who unite
[03:29:12.000 --> 03:29:15.000]  with like-minded people to share the cost of each other's medical needs.
[03:29:15.000 --> 03:29:17.000]  Neighbor helping neighbor.
[03:29:17.000 --> 03:29:22.000]  Learn more now by going to libertyoncall.org. That's libertyoncall.org.
[03:29:22.000 --> 03:29:26.000]  It's a no-brainer. A big Berkey water filter is the one you need, period.
[03:29:26.000 --> 03:29:30.000]  You need a water filter that removes chlorine, fluoride, pharmaceuticals, BPA, and other
[03:29:30.000 --> 03:29:34.000]  endocrine disruptors, pesticides, bacteria, viruses, and much more, right?
[03:29:34.000 --> 03:29:38.000]  And does it all at only two cents per gallon. Get the original, most trusted name in
[03:29:38.000 --> 03:29:40.000]  gravity water filtration, Big Berkey.
[03:29:40.000 --> 03:29:44.000]  And now GCN listeners receive 5% off ceramic filter systems using code GCN.
[03:29:44.000 --> 03:29:49.000]  Call or click 1-877-99 Berkey, or bigberkeywaterfilters.com.
[03:29:49.000 --> 03:30:15.000]  That's 1-877-99 BERKEY.
[03:30:20.000 --> 03:30:24.000]  And now, because of their intensifying censorship, it's more important than ever
[03:30:24.000 --> 03:30:29.000]  that everyone go to infowars.com forward slash newsletter and sign up via email
[03:30:29.000 --> 03:30:33.000]  so there's no way the censors can get between us with critical videos, articles,
[03:30:33.000 --> 03:30:36.000]  breaking news, intel, you name it.
[03:30:36.000 --> 03:30:41.000]  And so now I ask you more than ever to share the infowars.com articles, to share the videos,
[03:30:41.000 --> 03:30:44.000]  to tell people by the local stations you're listening to.
[03:30:44.000 --> 03:30:49.000]  The bare minimum you can do is sign up for the free newsletter at infowars.com
[03:30:49.000 --> 03:30:51.000]  forward slash newsletter.
[03:30:51.000 --> 03:30:54.000]  We are the Renaissance, and we are winning.
[03:30:54.000 --> 03:30:58.000]  We've taken thousands of years of known research and put it together with our own
[03:30:58.000 --> 03:31:03.000]  four years of seeking and testing to find the very best systems that God gave us
[03:31:03.000 --> 03:31:05.000]  through Mother Nature to detoxify the body.
[03:31:05.000 --> 03:31:07.000]  That's why I'm introducing Z Shield.
[03:31:07.000 --> 03:31:10.000]  Toxic, metal, and chemical defense support.
[03:31:10.000 --> 03:31:15.000]  In the USA, it's filled with known compounds from nature that are absolutely associated
[03:31:15.000 --> 03:31:18.000]  with detoxifying the body and it supports the info war.
[03:31:18.000 --> 03:31:20.000]  It is a classical 360 win.
[03:31:20.000 --> 03:31:23.000]  This is the formula that I personally have been taking for over a year,
[03:31:23.000 --> 03:31:28.000]  and now we believe we have come as close to perfection when it comes to a detoxifier
[03:31:28.000 --> 03:31:30.000]  as you can possibly get.
[03:31:30.000 --> 03:31:34.000]  You owe it to yourself, you owe it to your family, and you owe it to the future of this country
[03:31:34.000 --> 03:31:39.000]  in the world that patriots stay as healthy and as clean and as focused as you can be
[03:31:39.000 --> 03:31:44.000]  because we need you, the remnant of America, to reignite those brush fires to the next level
[03:31:44.000 --> 03:31:46.000]  and to be healthy and as focused as you can be.
[03:31:46.000 --> 03:31:49.000]  Thanks to your support and your prayers together, we're changing the world.
[03:31:49.000 --> 03:32:11.000]  Now it's time to change our bodies with Z Shield in FullWarsLife.com.
[03:32:20.000 --> 03:32:25.000]  What we learned was that there was in fact unhealthy levels of heavy metals and acidity
[03:32:25.000 --> 03:32:27.000]  in the rainwater.
[03:32:27.000 --> 03:32:31.000]  Next, we tested the water from our Alexa Pure Gravity Filter,
[03:32:31.000 --> 03:32:34.000]  and not only were the heavy metal levels within safe measure,
[03:32:34.000 --> 03:32:38.000]  but the pH was also restored to optimal levels.
[03:32:38.000 --> 03:32:43.000]  As it turns out, the filter on the Alexa Pure raises the pH of the water.
[03:32:43.000 --> 03:32:48.000]  So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[03:32:48.000 --> 03:32:53.000]  But more importantly, a good water filtration system will purify it.
[03:33:18.000 --> 03:33:26.000]  Welcome back to the Alex Jones Show.
[03:33:26.000 --> 03:33:33.000]  I'm your host, pitch hitting for Alex Jones, Roger Stone, and glad to be with you.
[03:33:33.000 --> 03:33:37.000]  We're taking your calls, but before we go there,
[03:33:37.000 --> 03:33:41.000]  I want to remind you that today, from three to six central,
[03:33:41.000 --> 03:33:48.000]  we have our special Veterans Call In Show being co-hosted by Jake Lloyd and Tyler Nixon.
[03:33:48.000 --> 03:33:53.000]  If you've served our country, we want to hear from you with your complaints,
[03:33:53.000 --> 03:33:56.000]  your aspirations, and your observations.
[03:33:56.000 --> 03:34:03.000]  So please tune into the War Room today for the very special Veterans Call In Show.
[03:34:03.000 --> 03:34:07.000]  I also want to say that if you want to help the Infowars,
[03:34:07.000 --> 03:34:14.000]  you can purchase my new book, Stone's Rules, at the infowars.com store.
[03:34:14.000 --> 03:34:18.000]  And we have a very special offer for you.
[03:34:18.000 --> 03:34:25.000]  Whether you want to succeed at business, politics, fashion, media, IT, agriculture,
[03:34:25.000 --> 03:34:30.000]  or any other chosen application, this is the rule book you need.
[03:34:30.000 --> 03:34:34.000]  This is the field manual for success.
[03:34:34.000 --> 03:34:44.000]  And if you buy it at the infowars.com store and mail your book to 1007 North Federal Highway,
[03:34:44.000 --> 03:34:52.000]  number 166 Fort Lauderdale, Florida, 3304, there you see it.
[03:34:52.000 --> 03:34:58.000]  It'll be my privilege to send it back to you signed and personalized.
[03:34:58.000 --> 03:35:03.000]  If you want to just send a book play, which can be pasted into the front of your book,
[03:35:03.000 --> 03:35:06.000]  because you just don't want to part with it, we can do that too.
[03:35:06.000 --> 03:35:13.000]  This morning, I signed and mailed over 40 books and book plates, and it was my honor to do so.
[03:35:13.000 --> 03:35:21.000]  This special officer offer is only available to those who buy the book at the infowars.com store today.
[03:35:21.000 --> 03:35:28.000]  Again, Stone's Rules at a very good price with the additional benefit of getting an autographed copy
[03:35:28.000 --> 03:35:31.000]  for your personal library.
[03:35:31.000 --> 03:35:44.000]  And mail your book to P.O. Box 1007 North Federal Highway, number 166 Fort Lauderdale, Florida, 3304.
[03:35:44.000 --> 03:35:50.000]  Let's go back to the callboard now, and I'd like to hear from Karen in Ohio.
[03:35:50.000 --> 03:35:52.000]  Karen, what's on your mind?
[03:35:52.000 --> 03:35:57.000]  Well, one thing is I want to tell you that I appreciate you guys immensely.
[03:35:57.000 --> 03:36:03.000]  The other thing is my father was forward observer in World War II.
[03:36:03.000 --> 03:36:07.000]  He was an amazing man, lucky to have come back.
[03:36:07.000 --> 03:36:11.000]  As you know, they didn't have, you know, those were the guys they wanted to take out.
[03:36:11.000 --> 03:36:20.000]  And he always, when I went to school, always told me if I learned something that was communist philosophy.
[03:36:20.000 --> 03:36:26.000]  Nowadays, these kids don't even know that they're buying into communist philosophy.
[03:36:26.000 --> 03:36:28.000]  Parents have been indoctrinated.
[03:36:28.000 --> 03:36:30.000]  They have been indoctrinated.
[03:36:30.000 --> 03:36:39.000]  Now, the one thing that I was very, very upset about is that it seems that a religion that, you know,
[03:36:39.000 --> 03:36:46.000]  that people at churches are now being led astray as well.
[03:36:46.000 --> 03:36:54.000]  My daughter-in-law wrote to Deseret News when they reported the same thing, you know, that Time Magazine did.
[03:36:54.000 --> 03:37:00.000]  And she told them the true story about how this woman's child was not separated from her
[03:37:00.000 --> 03:37:09.000]  and how the father actually saw his child on TV and was able to find out his wife had taken his daughter
[03:37:09.000 --> 03:37:12.000]  and left three other children at home.
[03:37:12.000 --> 03:37:17.000]  And they wrote back and said they wouldn't print what she wrote.
[03:37:17.000 --> 03:37:20.000]  They said it was supposition.
[03:37:20.000 --> 03:37:24.000]  So the deception today is so scary.
[03:37:24.000 --> 03:37:32.000]  I wish I knew what to do, you know, at church, at, you know, with the schools.
[03:37:32.000 --> 03:37:37.000]  You know, I want to be able to do something.
[03:37:37.000 --> 03:37:39.000]  Well, I appreciate your call.
[03:37:39.000 --> 03:37:40.000]  Let me speak to it.
[03:37:40.000 --> 03:37:45.000]  It's amazing what kids coming out of the public schools today don't know.
[03:37:45.000 --> 03:37:47.000]  They're not taught American history.
[03:37:47.000 --> 03:37:50.000]  They don't know who George Washington is.
[03:37:50.000 --> 03:37:55.000]  They don't understand the struggle and sacrifice of the founding fathers.
[03:37:55.000 --> 03:37:58.000]  They don't know about Abraham Lincoln.
[03:37:58.000 --> 03:38:01.000]  They don't know about Dwight Eisenhower.
[03:38:01.000 --> 03:38:05.000]  They don't know about the triumph of World War II.
[03:38:05.000 --> 03:38:07.000]  It is disgraceful.
[03:38:07.000 --> 03:38:09.000]  What can you do?
[03:38:09.000 --> 03:38:15.000]  Well, one of the most important things you can do is take the most compelling links to the stories
[03:38:15.000 --> 03:38:22.000]  that you see here at InfoWars and spread them on your Facebook page, on your Twitter page,
[03:38:22.000 --> 03:38:25.000]  on your Instagram page.
[03:38:25.000 --> 03:38:31.000]  And you can share them via email with your friends and urge them to post them.
[03:38:31.000 --> 03:38:35.000]  You see, they can try to censor us here at InfoWars.
[03:38:35.000 --> 03:38:38.000]  And God knows they are trying.
[03:38:38.000 --> 03:38:41.000]  But they cannot censor all of us.
[03:38:41.000 --> 03:38:45.000]  You are a committee of freedom, of one.
[03:38:45.000 --> 03:38:47.000]  One person can be effective.
[03:38:47.000 --> 03:38:54.000]  The only thing that needs to happen for evil to triumph is for good people to do nothing.
[03:38:54.000 --> 03:39:02.000]  So when you see a compelling story that conveys the truth here at InfoWars, spread the word.
[03:39:02.000 --> 03:39:04.000]  Spread the links.
[03:39:04.000 --> 03:39:07.000]  Thank you so much for your call.
[03:39:07.000 --> 03:39:10.000]  Let's go to Antoine in Texas if he's still with us.
[03:39:10.000 --> 03:39:13.000]  And, pardon me, Antoine in California.
[03:39:13.000 --> 03:39:15.000]  Antoine, what's on your mind?
[03:39:15.000 --> 03:39:17.000]  Hey, Roger, how you doing?
[03:39:17.000 --> 03:39:18.000]  Excellent.
[03:39:18.000 --> 03:39:20.000]  Talk to us, brother.
[03:39:20.000 --> 03:39:23.000]  Well, I've been sort of having some problems.
[03:39:23.000 --> 03:39:27.000]  I remember calling back in about 2005 to Alex Jones.
[03:39:27.000 --> 03:39:33.000]  He wanted to know from his audience who he could vote for.
[03:39:33.000 --> 03:39:35.000]  And he was mainly going for Tay Cruz.
[03:39:35.000 --> 03:39:39.000]  At that time, I was telling him to go with Donald Trump.
[03:39:39.000 --> 03:39:43.000]  So after I called, he decided to basically go with Donald Trump.
[03:39:43.000 --> 03:39:45.000]  He didn't quite like him at that time.
[03:39:45.000 --> 03:39:48.000]  But I didn't think I would get any trouble for that.
[03:39:48.000 --> 03:39:56.000]  So, yeah, I basically, you know, have ran into some problems since then.
[03:39:56.000 --> 03:39:58.000]  And I'm not the type to complain.
[03:39:58.000 --> 03:40:00.000]  I've been calling in for years now.
[03:40:00.000 --> 03:40:04.000]  And I've seen a lot of people complain and they just, you know, it didn't seem right.
[03:40:04.000 --> 03:40:09.000]  But, yeah, you know, I'm in the town of San Francisco, I think it's Robert Mueller's,
[03:40:09.000 --> 03:40:13.000]  like hometown where he went to college or something.
[03:40:13.000 --> 03:40:19.000]  But it is getting like crazy to the point where like, I knew for a fact, I mean,
[03:40:19.000 --> 03:40:21.000]  you had to call us from San Francisco before.
[03:40:21.000 --> 03:40:26.000]  But I was basically one of, you know, two million people in San Francisco,
[03:40:26.000 --> 03:40:30.000]  two million Democrats that I was basically one of the Republicans.
[03:40:30.000 --> 03:40:36.000]  And so it got pretty staged when Antifa started stalking me or whatever at these events.
[03:40:36.000 --> 03:40:41.000]  Because, you know, none of the Democrats really hated me or, you know, had any problems with me.
[03:40:41.000 --> 03:40:46.000]  So when they came along, there was certain events that I was at like parades where you could see,
[03:40:46.000 --> 03:40:50.000]  you know, like a mile down the street and you could see that, you know,
[03:40:50.000 --> 03:40:53.000]  I was the only person being bothered with on the street.
[03:40:53.000 --> 03:40:54.000]  So it sort of wigged me out.
[03:40:54.000 --> 03:40:59.000]  But it's gotten so bad that these Antifa basically taken over San Francisco.
[03:40:59.000 --> 03:41:01.000]  You know, it used to be a good town.
[03:41:01.000 --> 03:41:07.000]  I didn't have many problems with people like college professors, like you guys say.
[03:41:07.000 --> 03:41:10.000]  I mean, hippies were sort of good people.
[03:41:10.000 --> 03:41:12.000]  They were love and peace and whatever.
[03:41:12.000 --> 03:41:15.000]  But it has gotten different and I think it's just, you know,
[03:41:15.000 --> 03:41:20.000]  they're putting themselves inside, you know, the wrong location.
[03:41:20.000 --> 03:41:23.000]  Because I can vouch for some of these people in San Francisco.
[03:41:23.000 --> 03:41:25.000]  They really weren't that hate filled.
[03:41:25.000 --> 03:41:28.000]  There was nobody, you know, there aren't even any Republicans.
[03:41:28.000 --> 03:41:31.000]  But, you know, as for myself, it's getting pretty gruesome.
[03:41:31.000 --> 03:41:33.000]  I mean, I'm just, it's just crazy out here.
[03:41:33.000 --> 03:41:34.000]  What do you think?
[03:41:34.000 --> 03:41:35.000]  All right.
[03:41:35.000 --> 03:41:37.000]  Well, Antoine, thank you for your call.
