[00:00.000 --> 00:11.000]  292 days left until the 2020 election this November.
[3:06:53.640 --> 3:06:58.520]  political movements that claim their patriot or liberty base that are afraid of any criticism
[3:06:58.520 --> 3:07:04.040]  really should just hang it up if they can't handle that if you're effective you'll be attacked
[3:07:04.760 --> 3:07:11.720]  so that other cowards don't join you and that's why trump understands when they say deny alex
[3:07:11.720 --> 3:07:16.200]  jones say he's bad trump will tweet out an info or his video or article trump gets it
[3:07:17.560 --> 3:07:23.640]  and i know our listeners get it but that is again something we have to understand they stage a
[3:07:23.640 --> 3:07:27.800]  massacre and blame it on the patriot movement you can't go i don't want to be associated with the
[3:07:27.800 --> 3:07:33.080]  patriot movement i'm hanging it up nine times out of ten is going to be a false flag don't go with
[3:07:33.080 --> 3:07:39.800]  their narratives this is a war these are known liars james in virginia you're on the air
[3:07:39.800 --> 3:07:45.400]  arm yeah god bless you sir thanks for holding what's your view on the situation
[3:07:46.120 --> 3:07:50.600]  oh yeah alex i've never gotten a chance to talk to you but listen i've been a fan and a customer
[3:07:50.600 --> 3:07:56.760]  for 20 years and uh i only recently retired from the virginia army national guard well thank you
[3:07:56.760 --> 3:08:02.040]  for your thank you for your service and your support sir you know i know you don't like fans
[3:08:02.040 --> 3:08:08.120]  making schmoozing or whatever but listen man you were the one that gave me the idea to set my
[3:08:08.120 --> 3:08:15.400]  soldiers down before i retired and have a class on the oath of enlistment and the and the constitution
[3:08:15.400 --> 3:08:21.640]  of the united states because whenever i ordered something from info or store it came with a pocket
[3:08:21.640 --> 3:08:29.480]  constitution and so i bought more by myself and i handed them out to each of my soldiers uh and and
[3:08:29.480 --> 3:08:35.720]  i made them sit there with their eyes glazed over and listen to why the constitution is so important
[3:08:35.720 --> 3:08:42.920]  uh as to each and every service member we're relating directly to the oath of enlistment
[3:08:43.480 --> 3:08:49.960]  and and and i've stayed in touch with a handful of those soldiers and um you know some of them
[3:08:49.960 --> 3:08:55.320]  didn't want to hear it you know i got laughed at for years for being the conspiracy guy with the
[3:08:55.320 --> 3:09:00.520]  info or sticker on the back of his truck and that's all fine with me i didn't care about that you know
[3:09:00.520 --> 3:09:04.840]  but uh i've stayed in touch with some of these soldiers and i could tell you within the last
[3:09:04.840 --> 3:09:11.800]  six weeks uh those questions have come down the chain of command about would you be willing to
[3:09:11.800 --> 3:09:18.760]  knock on doors and confiscate weapons and and and the answer was a resounding no from the people i know
[3:09:21.480 --> 3:09:25.400]  well sir that's beautiful and you know part of the not having extra money around here is
[3:09:25.400 --> 3:09:31.240]  we can't put those free pocket constitutions anymore because the price went up uh in the packages
[3:09:31.240 --> 3:09:36.600]  that's how lean and mean we've gotten here but we do still sell them at cost and we put bumper
[3:09:36.600 --> 3:09:41.480]  stickers in every deal there and that's but but but i know that the oath of enlistment all of that
[3:09:41.480 --> 3:09:47.160]  is absolutely key to stopping any tyranny and it's people like you doing what you did they give us
[3:09:47.160 --> 3:09:54.280]  a chance now uh to to to not have the globalist win because of the information and things you've
[3:09:54.280 --> 3:09:58.920]  done but let's go back to how amazing that is that you have the soldiers calling you saying
[3:09:58.920 --> 3:10:03.000]  they're being asked the questions about what will they do can you elaborate on that please
[3:10:04.520 --> 3:10:09.560]  yeah i can just tell you that it went down uh from the upper chain of command to the platoon
[3:10:09.560 --> 3:10:15.960]  sergeant level in at least two units that i know of and the question was very specific
[3:10:16.520 --> 3:10:22.680]  about what are your feelings and would you be willing to follow orders to go door to door and
[3:10:22.680 --> 3:10:30.120]  um and the uh the soldiers without without question said that they would not go along with that
[3:10:30.120 --> 3:10:37.720]  that and and the platoon sergeant uh said to his soldiers if we are ordered by the governor to
[3:10:37.720 --> 3:10:44.200]  report we will not leave the army armory we will set here in the armory and we will not leave
[3:10:45.000 --> 3:10:52.520]  and uh so i mean that was that was their answer how long ago was this this was last month well
[3:10:52.520 --> 3:10:56.840]  i remember the state legislators shot their mouths off and said we've been talking to the
[3:10:56.840 --> 3:11:01.560]  head of the of the state guard the national guard we're going to confiscate guns when we pass this
[3:11:01.560 --> 3:11:07.080]  and so the military got that call the the the national guard did so they had to ask that question
[3:11:07.080 --> 3:11:12.280]  but now what you're saying is is confirming what we saw in the news just three weeks ago
[3:11:13.240 --> 3:11:17.960]  the national guard in virginia said we will not participate in what the governor's talking about
[3:11:17.960 --> 3:11:22.920]  think about though that we've been brought to that point these leftists are that crazy but
[3:11:22.920 --> 3:11:29.000]  they're not they want to escalate things and they want to trigger some type of confrontation what
[3:11:29.000 --> 3:11:34.600]  do you think james i agree a hundred percent and i could tell you one thing for sure alex
[3:11:34.600 --> 3:11:39.000]  sitting here in the state of virginia right now uh not only am i looking forward to seeing you on
[3:11:39.000 --> 3:11:46.520]  the 20th this state is wide awake the repercussions of the actions of this filthy governor have not
[3:11:46.520 --> 3:11:53.720]  yet been felt on an election day this this state is wide awake we're not going to take it we're
[3:11:53.720 --> 3:12:02.200]  going to show up and and and we're going to seek to be peaceful but i'm i'm going to be riding on
[3:12:02.200 --> 3:12:07.960]  a bus come on i'm hoping to see you when i'm there i'll be there they originally they originally
[3:12:07.960 --> 3:12:13.960]  were only expecting about 10 buses and i'm told now they're expecting over a hundred buses
[3:12:13.960 --> 3:12:19.960]  and i'll be on one of those buses and everybody on my bus on my dime is getting a free pocket
[3:12:19.960 --> 3:12:26.280]  constitution because that is my way of spitting in the eye of the of the globals and and and
[3:12:26.280 --> 3:12:30.920]  i'll just hand them out till i run out so well james that's beautiful we're going to be bullhorning
[3:12:30.920 --> 3:12:36.280]  and interviewing people and rushing around can't wait to shake your hand god bless you thank you
[3:12:36.280 --> 3:12:42.840]  alex and uh be blessed and have a safe day you too and that's what i wanted to say in this segment
[3:12:42.840 --> 3:12:47.000]  i thought i'd be done with calls by now but that's what i wanted to say is just what he just said
[3:12:48.040 --> 3:12:53.000]  i wasn't chewing out people that are scared to be associated with info wars
[3:12:54.600 --> 3:13:00.680]  because it hurts info wars when you do that it isn't about me it's about the attitude do you think
[3:13:00.680 --> 3:13:05.560]  that that sergeant who just called in who years ago educated those men
[3:13:05.560 --> 3:13:13.080]  and felt bad or felt small when they laughed at him but he knew he was doing the right thing
[3:13:13.080 --> 3:13:20.360]  continuing an american tradition of the nco's talking to the troops about america and the
[3:13:20.360 --> 3:13:25.240]  bill of rights and constitution and if we ever got a king george here what we'd have to do to
[3:13:25.240 --> 3:13:30.360]  fight that tyrant or a governor that's a tyrant or a group of governors that are tyrants that's
[3:13:30.360 --> 3:13:36.360]  going on from the start of this country and sure the young men had watched mainstream media they
[3:13:36.360 --> 3:13:41.080]  heard you're supposed to laugh at that you ever hear about this stuff about tyrants and world
[3:13:41.080 --> 3:13:44.680]  government and gun confiscation remember obama's speeches we ought to find them where he said
[3:13:45.720 --> 3:13:50.600]  don't listen to people that talk about coming tyranny and gun confiscation in a new world order
[3:13:50.600 --> 3:13:56.200]  that's all lies that doesn't exist but now their stealth mode didn't work so now they're out in the
[3:13:56.200 --> 3:14:01.640]  open we're coming for your guns we're coming for your kids world government we're gonna put you
[3:14:01.640 --> 3:14:07.880]  at a fema camp a reeducation camp if you don't do what we want see now they're out in the open
[3:14:07.880 --> 3:14:11.560]  because they know they're losing but they hope the fight they start with us they can somehow
[3:14:11.560 --> 3:14:16.360]  organize it with the media and convince those of us that stand up for ourselves convince people
[3:14:16.360 --> 3:14:22.120]  that we're the bad guys that's not gonna work so it's about doing the right thing even though at
[3:14:22.120 --> 3:14:27.960]  the time people that are ignorant laugh at you because you know later they're not going to be
[3:14:27.960 --> 3:14:33.880]  laughing and then later it's not about oh you were right thank you you're great you think that last
[3:14:33.880 --> 3:14:39.480]  caller thinks he's a perfect person or it's about him he was doing his duty as an american
[3:14:40.120 --> 3:14:45.240]  because he knew he was right he's been proven right we've been proven right but it's not about
[3:14:45.240 --> 3:14:50.120]  that now it's about the fact that everything we've talked about is now staring us dead in the eyes
[3:14:50.120 --> 3:14:55.400]  and it thought when it made its move it would have assurance of victory now it's got bad footing
[3:14:55.400 --> 3:15:01.640]  it's bleeding to death and we've got a really good shot at winning but don't you think that
[3:15:01.640 --> 3:15:07.960]  that enemy we've got cornered may be holding its guts in and bleeding down both legs but that
[3:15:08.840 --> 3:15:15.640]  demon is still dangerous and so if we don't expect really bad things to happen we're going
[3:15:15.640 --> 3:15:20.600]  to be hit flat-footed the globalists were airing and they got hit flat-footed now they're hitting
[3:15:20.600 --> 3:15:27.000]  us hard they know they're in trouble and now we got to finish the job cut off the fentanyl flooding
[3:15:27.000 --> 3:15:31.560]  in cut off all the pedophile and devil worship get god back in our lives and this country and the
[3:15:31.560 --> 3:15:35.800]  world will turn around just like that i know the churches are all bought off until you it's the
[3:15:35.800 --> 3:15:40.440]  end of the world bow down to satan we're not going to do it mike adams is taking over and i'm going
[3:15:40.440 --> 3:15:46.680]  to virginia i'll see you in virginia
[3:15:51.960 --> 3:15:56.200]  hi i'm dan pilla i started fighting the iris over 40 years ago when they tried to seize my
[3:15:56.200 --> 3:16:01.480]  mother's house i sued the iris and won i beat the iris then and i've been beating them ever since
[3:16:01.480 --> 3:16:05.480]  i wrote the book on tax debt settlement and i've helped thousands of people deal with tax problems
[3:16:05.480 --> 3:16:10.520]  they thought might never be solved i can help you too if you owe taxes you can't pay don't wait
[3:16:10.520 --> 3:16:16.520]  another day there's no such thing as a hopeless tax case call 834 no tax or go to my website
[3:16:16.520 --> 3:16:25.240]  danpilla.com that's danpilla.com danpilla.com maybe not today maybe not tomorrow but soon
[3:16:25.240 --> 3:16:31.080]  you'll need a plan and place to survive forget bunkers you're not a live underground gopher
[3:16:31.080 --> 3:16:36.120]  you need survivalist camps the ultimate fully functional off the grid mobile survival bug
[3:16:36.120 --> 3:16:41.640]  outhouse that's well equipped and custom built to outlast any other rv or trailer bold statement
[3:16:41.640 --> 3:16:48.280]  you bit see him now at survivalist camps dot com that's survivalist camps dot com trust your family
[3:16:48.280 --> 3:16:55.400]  survival to survivalist camps dot com we can all agree these are troubled times right so do you
[3:16:55.400 --> 3:17:00.920]  know who's on your wireless network whether it's a big company selling your data or a foreign
[3:17:00.920 --> 3:17:07.400]  hacker if you're not protected everybody sees your information that's why you need flash routers
[3:17:07.400 --> 3:17:13.400]  a custom wi-fi router created for privacy flash routers uses a virtual private network or vpn
[3:17:13.400 --> 3:17:18.600]  to protect your online activity from hackers trackers and large corporations and not just one
[3:17:18.600 --> 3:17:24.680]  but all your devices with one out of the box setup plus flash routers also enhances your wireless
[3:17:24.680 --> 3:17:29.800]  network performance and unlocks powerful router management tools to let you take total control
[3:17:29.800 --> 3:17:35.080]  of your network call or click flash routers today at one eight six six five oh nine five eight one
[3:17:35.080 --> 3:17:43.720]  seven or fla shr o ut er s dot com that's one eight six six five oh nine five eight one seven
[3:17:43.720 --> 3:17:48.840]  or flash routers dot com protect your wireless home network today with flash routers
[3:17:52.760 --> 3:17:59.640]  info wars life dot com info wars life dot com info wars life dot com you go to
[3:17:59.640 --> 3:18:05.640]  that url it takes you to the subsection of info wars store dot com where you find the 60 plus
[3:18:05.640 --> 3:18:10.920]  products where we've gone out and researched what is the best what gives people the best results
[3:18:10.920 --> 3:18:16.440]  we either private label it or we develop our own with top developers and folks i'm telling you
[3:18:16.440 --> 3:18:21.800]  you can see the difference in me my energy my focus i've lost almost 40 pounds in less than four
[3:18:21.800 --> 3:18:27.640]  months it's incredible so do yourself a favor try out the products if you've been on the fence you
[3:18:27.640 --> 3:18:32.360]  can't lose except if you don't take action because when you buy the products you're funding the
[3:18:32.360 --> 3:18:37.960]  operation that is always delivering thanks to your support and god's grace and our action
[3:18:37.960 --> 3:18:42.280]  but you need these products that's the real reason you want to get them is because they're amazing
[3:18:42.280 --> 3:18:47.560]  and then when you get great results please tell others about it word of mouth that's how we expand
[3:18:47.560 --> 3:18:52.520]  in the face of the nwo instead of imploding we're fighting to win and we are winning thanks to you
[3:18:52.520 --> 3:19:00.360]  it's either happened to every person listening or it's happened to someone you know everybody
[3:19:00.360 --> 3:19:07.320]  is well aware of the fact that most people that end up getting the flu have taken the flu vaccine
[3:19:07.320 --> 3:19:13.960]  right before they get it and they get the worst case of the flu of their life but still
[3:19:14.760 --> 3:19:21.160]  by concentration camp victims they line up at the different pharmacies and clinics to get the
[3:19:21.160 --> 3:19:26.760]  injections it doesn't matter that studies mainline government studies in canada and europe show that
[3:19:26.760 --> 3:19:32.040]  when you take the flu vaccine it doubles your chances of getting the flu the next season by
[3:19:32.040 --> 3:19:37.880]  lowering your immunity it goes on and on or the fact that the governments have never guessed the
[3:19:37.880 --> 3:19:45.240]  next year's mutation at the flu vaccine has never ever even worked but how do you problem of hoax
[3:19:45.240 --> 3:19:50.920]  you keep the giant hoax going no wonder we've got one of the worst flu seasons on record happening
[3:19:50.920 --> 3:19:58.440]  right now you're listening to the alex jones show
[3:20:09.000 --> 3:20:16.440]  we now take you live to the central texas command center and the heart of the resistance it's
[3:20:16.440 --> 3:20:25.240]  mike adams you're listening to the alex jones show on the alex jones show thanks for joining me
[3:20:25.800 --> 3:20:31.560]  mike adams here with more analysis of what's happening in virginia as well as a story that
[3:20:31.560 --> 3:20:36.760]  that i just posted i didn't even have a chance to tell the producers there at info wars it's got a
[3:20:36.760 --> 3:20:42.360]  near complete transcript of this left-wing lunatic captured by project veritas action
[3:20:42.360 --> 3:20:50.600]  and a new analysis here it's shocking this left-wing communist lunatic who wants to carry out
[3:20:50.600 --> 3:20:57.560]  mass executions of both conservatives and sort of centrist liberals anyone who's not radical
[3:20:57.560 --> 3:21:02.920]  left-wing communism he says they should be killed and essentially you know thrown in a ditch that's
[3:21:02.920 --> 3:21:09.720]  that's essentially what he's calling for excuse me the new transcript that's out shows that this guy
[3:21:09.720 --> 3:21:18.840]  is an eco fascist who sounds exactly like ocasio-cortez he sounds like aoc he uses words like she
[3:21:18.840 --> 3:21:24.920]  uses he keeps saying like like this like you know um from the transcript from the video today he
[3:21:24.920 --> 3:21:30.520]  says quote like we're here to preserve the planet to preserve people he said this is part of his
[3:21:30.520 --> 3:21:35.720]  strategy for mass killing quote we don't want to f-ing have to like eliminate people right
[3:21:35.720 --> 3:21:41.240]  this sounds just like aoc but if people are going to try to fight back against the revolution he says
[3:21:41.240 --> 3:21:47.880]  like when you hear about like so like atrocities committed by like in cuba by like fidel and
[3:21:47.880 --> 3:21:54.200]  che like killing people like those people who were actively like they were like anti-revolution
[3:21:54.200 --> 3:21:59.400]  doesn't this sound just like aoc they were fighting against the revolution and if you guys were in a
[3:21:59.400 --> 3:22:04.040]  war and you encounter people that were fighting against you what did you do to those people right
[3:22:04.040 --> 3:22:09.080]  the same holds true in a revolution he says the same holds true he goes on to talk about
[3:22:10.120 --> 3:22:15.960]  how they the radical left-wing communists that they are going to save the planet
[3:22:15.960 --> 3:22:21.880]  and they are going to save humanity but in order to achieve that they have to carry out mass killings
[3:22:21.880 --> 3:22:29.480]  and run gulags for the survivors he says quote that he's quote all aboard for gulags like i feel
[3:22:29.480 --> 3:22:36.040]  there needs to be reeducation for a significant portion of our society he says and he goes on
[3:22:36.040 --> 3:22:43.640]  and on like this it sounds again exactly like a radical left-wing eco fascist or an eco terrorist
[3:22:43.640 --> 3:22:48.760]  some elements of this sound to me like gretta thunberg and it sounds like aoc and it sounds
[3:22:48.760 --> 3:22:54.760]  like others who are these radicals on the left who now justify this mass violence against humanity
[3:22:54.760 --> 3:23:00.280]  by saying that they are the ones who are going to kill the enemies of the planet they are going
[3:23:00.280 --> 3:23:04.840]  to save the earth and they are going to save humanity now think about this rationally for a
[3:23:04.840 --> 3:23:13.240]  second folks what authoritarian communist nation in the history of the world has ever been good
[3:23:13.240 --> 3:23:19.560]  for the planet or good for humanity i mean look at communist china one of the most polluted countries
[3:23:19.560 --> 3:23:25.240]  in the world so polluted that a lot of their exports are contaminated with heavy metals
[3:23:25.880 --> 3:23:30.840]  it's it's horrible the rivers you can't even bathe in the rivers without practically committing
[3:23:30.840 --> 3:23:37.480]  suicide from toxic exposure and pollution communism does not equal taking care of the
[3:23:37.480 --> 3:23:43.880]  environment communist destroy the environment and they destroy humanity look at the history of genocide
[3:23:43.880 --> 3:23:50.440]  of democide against humanity carried out by communist regimes from joseph stalin and the
[3:23:50.440 --> 3:23:55.400]  stalin revolution to chairman mao and the communist revolution and the cultural revolution and
[3:23:55.400 --> 3:24:01.320]  in modern day venezuela or even north korea which maybe is not strictly communism but it certainly
[3:24:01.320 --> 3:24:08.920]  is the type of authoritarianism that communists like to put into place these philosophies of
[3:24:08.920 --> 3:24:16.120]  communism of radical left-wing ideology that are anti free market that are anti individual liberty
[3:24:16.120 --> 3:24:22.200]  that are anti freedom anti constitution anti second amendment anti free speech these philosophies
[3:24:22.200 --> 3:24:28.440]  lead to the destruction of human societies there is no other outcome that you can achieve
[3:24:29.080 --> 3:24:35.480]  even when you take a country like venezuela i had unlimited wealth under the ground it's like
[3:24:35.480 --> 3:24:40.360]  pots of gold under the ground all they had to do was drill into the earth and and get the oil and
[3:24:40.360 --> 3:24:46.840]  sell the oil and they could practically build a utopia and yet because communism is so bad
[3:24:46.840 --> 3:24:52.520]  radical left-wing socialism slash communism it's it's such a horrible philosophy they managed to
[3:24:52.520 --> 3:24:58.600]  destroy that nation to the point where people who have phd's and master's degrees and advanced
[3:24:58.600 --> 3:25:03.720]  university education are dumpster diving for food and those are the ones who haven't yet
[3:25:03.720 --> 3:25:11.240]  fled venezuela to other countries communism or communism communist ideologies have destroyed
[3:25:11.240 --> 3:25:18.440]  a nation that was one of the leading rising examples of first world abundance and first
[3:25:18.440 --> 3:25:24.280]  world education and civil society venezuela was on the on the rise toward that goal and now they
[3:25:24.280 --> 3:25:30.200]  have been utterly destroyed the economy destroyed liberties destroyed gun rights destroyed and that
[3:25:30.200 --> 3:25:34.280]  was one of the first mistakes they made by the way was giving up their guns and this is why and
[3:25:34.280 --> 3:25:39.560]  i'm going to talk about virginia today here this is why the people of virginia god bless you you're
[3:25:39.560 --> 3:25:45.960]  doing exactly the right thing do not give up your guns ever under any circumstances any order to
[3:25:45.960 --> 3:25:52.120]  confiscate your guns is an illegal order any conspiracy to take away your guns and to steal
[3:25:52.120 --> 3:25:59.720]  them frankly is a conspiracy to commit felony crimes of mass theft and the fact that the government
[3:25:59.720 --> 3:26:06.200]  itself is committing those conspiracy crimes and felony theft crimes that doesn't nullify the crimes
[3:26:06.200 --> 3:26:11.640]  they are still the criminals governor northam is a criminal and we'll get to that more in the next
[3:26:11.640 --> 3:26:16.120]  segment but we still have a few minutes left here let me read you some more of what this insane
[3:26:16.120 --> 3:26:21.960]  bernie sanders supporter well i don't know if you can call him insane this is there's a lot of people
[3:26:21.960 --> 3:26:26.280]  like this he talks about how they work with antifa and how they work with dsa the democratic
[3:26:26.280 --> 3:26:31.560]  socialists of america and they work for bernie sanders this individual who i've been quoting
[3:26:31.560 --> 3:26:37.080]  is on the bernie sanders campaign payroll and you gotta you gotta thank project veritas and james
[3:26:37.080 --> 3:26:44.760]  o kief truly one of the most amazing journalists of our time in fact in my mind right now james
[3:26:44.760 --> 3:26:50.520]  o kief and oa shroyer and many other people on the info wars crew like katlyn bennett and so on
[3:26:50.520 --> 3:26:55.560]  these are the real journalists of our time they deserve national recognition for their efforts
[3:26:55.560 --> 3:27:00.280]  it's amazing what they are doing i mean the courage of oa shroyer and what he's been doing it
[3:27:00.280 --> 3:27:04.840]  it is sometimes it's the highlight of my day watching oan what he's doing out there in the
[3:27:04.840 --> 3:27:10.680]  field and i know alex feels the same way he's got to be proud of info wars dot com and the info
[3:27:10.680 --> 3:27:16.840]  wars reporters what they are doing this is real journalism this puts the washington post to shame
[3:27:16.840 --> 3:27:22.680]  this makes a joke of the new york times the real journalism is happening in operations like project
[3:27:22.680 --> 3:27:27.720]  veritas and info wars dot com and a few other independent media outlets it's it's amazing
[3:27:27.720 --> 3:27:32.760]  and that's why your support is absolutely important and i think alex mentioned earlier i was watching
[3:27:32.760 --> 3:27:38.440]  the show today he's got the new fish oils back in stock at info wars store dot com there is nothing
[3:27:38.440 --> 3:27:44.760]  better for your cardiovascular health than taking healthy clean lab tested fish oils and that's what
[3:27:44.760 --> 3:27:49.640]  they've got they've got mercury free fish oils they've got the cleanest source that you can get
[3:27:49.640 --> 3:27:53.320]  out there and i know it's hard to get clean sources on fish oils to support your health and
[3:27:53.320 --> 3:27:59.560]  support info wars store dot com so that we can keep doing our job for for america and for you to
[3:27:59.560 --> 3:28:05.480]  bring you this information without your support we can't exist and now you know what we're up against
[3:28:05.480 --> 3:28:09.560]  you listen to the words of these people like kyle jurrick here from the project veritas video
[3:28:10.360 --> 3:28:15.960]  and i've said this before and now people are waking up and realizing it they want to kill you
[3:28:15.960 --> 3:28:20.520]  they are planning to kill you they want bernie sanders to win the white house and then they
[3:28:20.520 --> 3:28:28.600]  are going to launch a massive killing mass executions of all trump supporters if they can get away
[3:28:28.600 --> 3:28:36.920]  with it now i think they will fail i think they will fail for i don't know 556 reasons 5.56 or
[3:28:36.920 --> 3:28:45.640]  maybe 308 reasons or maybe 338 reasons 338 lapua magnum they're gonna fail because americas will
[3:28:45.640 --> 3:28:48.680]  fight back but much more straight ahead here on the info wars show i'll be back
[3:28:52.040 --> 3:28:57.960]  we can all agree these are troubled times right so do you know who's on your wireless network
[3:28:57.960 --> 3:29:03.000]  whether it's a big company selling your data or a foreign hacker if you're not protected
[3:29:03.000 --> 3:29:09.480]  everybody sees your information that's why you need flash routers a custom wi-fi router created
[3:29:09.480 --> 3:29:15.240]  for privacy flash routers uses a virtual private network or vpn to protect your online activity
[3:29:15.240 --> 3:29:20.840]  from hackers trackers and large corporations and not just one but all your devices with one out of
[3:29:20.840 --> 3:29:26.760]  the box setup plus flash routers also enhances your wireless network performance and unlocks
[3:29:26.760 --> 3:29:31.960]  powerful router management tools to let you take total control of your network call or click flash
[3:29:31.960 --> 3:29:46.360]  routers today at 1-866-509-5817 or flahshrouters.com that's 1-866-509-5817 or flash routers.com protect
[3:29:46.360 --> 3:29:55.000]  your wireless home network today with flash routers info wars life is bringing you a breakthrough in
[3:29:55.000 --> 3:30:01.720]  modern medicine introducing pollen block we have found an extraordinary new natural way to alleviate
[3:30:01.720 --> 3:30:08.120]  seasonal distress symptoms including promoting clear nasal and sinus passageways eye comfort
[3:30:08.120 --> 3:30:14.520]  and respiratory function in the 1960s researchers in France noticed that people who ate certain
[3:30:14.520 --> 3:30:20.440]  quail eggs experienced less seasonal immune and inflammatory responses they began studying this
[3:30:20.440 --> 3:30:26.440]  effect in published trials and decades later we now have the fruit of this research a fast acting
[3:30:26.440 --> 3:30:32.040]  chewable tablet that helps alleviate seasonal distress symptoms pollen block is natural and
[3:30:32.040 --> 3:30:37.480]  effective it is not an antihistamine in fact current research has found that it actually acts
[3:30:37.480 --> 3:30:42.920]  by blocking the activity of triptase which is an enzyme that amplifies immune and inflammatory
[3:30:42.920 --> 3:30:49.160]  responses in the body go outside and enjoy the air you breathe head to info wars life.com
[3:30:49.160 --> 3:30:54.680]  and grab a pack of our pollen block chewable tablets i've got to really hand it to the listeners
[3:30:54.680 --> 3:31:01.320]  and viewers from info wars your support and your help in rebooting americana is a challenge to the
[3:31:01.320 --> 3:31:07.000]  globalist system of corporate tyranny has really caught hold not just here in the u.s. worldwide
[3:31:07.000 --> 3:31:13.560]  and president trump's fearlessness when it comes to promoting americana and basic liberty is amazing
[3:31:13.560 --> 3:31:19.080]  as well you're still lacking on the big tech censorship taking action against that in some
[3:31:19.080 --> 3:31:23.640]  other areas but trying to end the wars boosting our economy speaking out against communist china
[3:31:23.640 --> 3:31:30.040]  trump's been doing an amazing job but now more than ever we really have to realize that we're
[3:31:30.040 --> 3:31:36.680]  being targeted because we are effective and the globalists are beginning to lose their war against
[3:31:36.680 --> 3:31:41.240]  humanity in a big way and so we're going to see some major fireworks out of them but it's critical
[3:31:41.240 --> 3:31:47.000]  to not let ourselves get down when we see all the poison they spray at us that's an attempt to
[3:31:47.000 --> 3:31:54.920]  moralize us we've got to remember that and stay focused and stay happy you deserve a deep restful
[3:31:54.920 --> 3:32:02.600]  sleep with knockout by info wars life our organic formula is made from high quality natural ingredients
[3:32:02.600 --> 3:32:10.360]  such as valerian root extract l tryptophan lemon balm leaf extract and melatonin knockout packs a
[3:32:10.360 --> 3:32:15.480]  powerful punch to get you through the night and achieve proper sleep millions of people around
[3:32:15.480 --> 3:32:21.480]  the world experience daytime drowsiness but with the rapid speed of life we need to be able to keep
[3:32:21.480 --> 3:32:27.720]  up the pace our natural mixture harnesses the power of 10 known ingredients to let your body
[3:32:27.720 --> 3:32:34.520]  relax and get the sleep you need wake up refreshed and take on the day info wars life wants to bring
[3:32:34.520 --> 3:32:40.680]  you a sleep support formula that goes above and beyond other leading brands at an affordable price
[3:32:40.680 --> 3:32:46.280]  get the sleep you deserve and experience the power of knockout head on over to info wars life
[3:32:46.280 --> 3:32:51.000]  dot com and say goodbye to fatigue that's info wars life dot com
[3:32:51.000 --> 3:33:07.400]  you're listening to the alex jones show
[3:33:07.400 --> 3:33:20.120]  you found it the tip of the spear it is the alex jones show with mike adams
[3:33:22.760 --> 3:33:29.480]  we're going to cover virginia in this segment and excuse me as you're aware virginia is looking
[3:33:29.480 --> 3:33:36.600]  like the epicenter of the next civil war in america the most likely scenario and alex earlier today
[3:33:36.600 --> 3:33:43.800]  was spot on with his analysis of the scenario they're going to stage a false flag attack
[3:33:44.520 --> 3:33:49.400]  on virginia law enforcement personnel or an attempted attack on perhaps the governor or
[3:33:49.400 --> 3:33:55.320]  lawmakers in virginia they're going to blame it on gun owners so that they can designate gun owners
[3:33:55.320 --> 3:34:01.160]  to be terrorists when that happens then the governor is going to expand the emergency order that he
[3:34:01.160 --> 3:34:07.560]  already gave which prohibits firearms on the capital grounds of state capital their enrichment
[3:34:07.560 --> 3:34:12.520]  and he's going to expand that to the entire state and he's going to run the road locks the road
[3:34:12.520 --> 3:34:18.600]  checkpoints that we reported on weeks ago it was only us in the independent media we had sources
[3:34:18.600 --> 3:34:24.520]  that leaked to us that this plan was being discussed by governor northam in virginia who
[3:34:24.520 --> 3:34:30.520]  is a criminal trader to america a baby killer and a racist by the way if you if you want to know who
[3:34:30.520 --> 3:34:37.400]  that guy really is uh he's he's he's a horrible human being and i'm not even sure about that he's
[3:34:37.400 --> 3:34:43.640]  all human he is a horrible entity we'll say it that way uh he kind of looks almost human but
[3:34:44.440 --> 3:34:48.840]  maybe a little more human than hillary clinton at the moment but he i don't think he's all human
[3:34:49.560 --> 3:34:54.040]  in other words he's like a he's an evil demonic entity or at least that's kind of influence that
[3:34:54.040 --> 3:34:58.760]  he's got or he's lost his mind something like that he's like a psychopath who managed to get
[3:34:58.760 --> 3:35:03.640]  into the office of the governorship and as part of his psychopathy he has been planning and and
[3:35:03.640 --> 3:35:10.360]  conspiring to pull off this massive false flag against gun owners in virginia so the way this
[3:35:10.360 --> 3:35:16.760]  is going to shape up possibly on january 20th which is called lobby day they're going to be
[3:35:16.760 --> 3:35:20.840]  according to a caller earlier going to be over a hundred buses of gun supporters
[3:35:20.840 --> 3:35:28.200]  coming in to peacefully and lawfully protest against the gun confiscation orders of or gun
[3:35:28.200 --> 3:35:33.000]  confiscation laws that are trying to be put forth by the democrat lawmakers in that state
[3:35:33.720 --> 3:35:39.720]  that is a ripe opportunity and alex himself understands this and and has explained it it's
[3:35:39.720 --> 3:35:46.920]  a ripe opportunity for the radical left to stage violence and what they're doing specifically
[3:35:46.920 --> 3:35:51.720]  is they're putting state troopers and law enforcement officers out there on the front
[3:35:51.720 --> 3:35:58.920]  lines to act as bait and they know that if if they can kill and again this is their plan not
[3:35:58.920 --> 3:36:04.680]  the gun owners this is the radical left and their operatives and their covert black ops people if
